,username,mean,median,variance,number of tweets,Type of Data
2388,tombellforever,3767.5555555555557,364.0,28521681.802469134,9,Skewed
2389,tombertram91,1335.0,1335.0,0.0,1,Symmetric
2390,tomfromstray,588.6,742.0,89106.63999999998,5,Symmetric
2391,tomjaywilliams,142.65217391304347,134.0,693.8790170132326,23,Skewed
2392,tomwfootball,361.1166666666667,254.5,77997.16972222221,60,Skewed
2393,tomwilliams1974,202.90697674418604,202.0,5171.4332071389945,43,Skewed
2394,toneBell,192.4,228.0,3176.2400000000002,5,Symmetric
2395,total_gaming093,1786.0,1786.0,0.0,1,Symmetric
2396,totalbellas,809.5246376811594,712.0,117211.07258139046,345,Skewed
2397,totalfilm,938.8222222222222,689.0,314188.5461728395,45,Skewed
2398,totalfratmove,794.2106782106782,695.0,104916.32502306094,693,Skewed
2399,totalsratmove,2120.5,2120.5,291060.25,2,Symmetric
2400,totalwar,662.4666666666667,592.0,49880.915555555555,60,Skewed
2401,townsendbell,227.82142857142858,197.5,10382.075255102041,56,Skewed
2402,toyota_europe,17.405172413793103,18.0,36.75824910820452,348,Symmetric
2403,toyotaireland,6.8428571428571425,6.0,19.156938775510202,490,Skewed
2404,toyotaqatar,7.897435897435898,7.0,9.476660092044707,39,Skewed
2405,tripalong,151.0,151.0,0.0,1,Symmetric
2406,troywilliams_,519.6666666666666,394.0,114000.2222222222,6,Skewed
2407,twll3,402.75,324.0,47445.6875,4,Skewed
2408,tyleroakley,6453.330645161291,5043.0,14749982.79121141,372,Skewed
2409,udisglutenfree,58.5,58.5,42.25,2,Symmetric
2410,ultabeauty,1010.0588235294117,757.5,414088.93771626294,34,Skewed
2411,united,55.352,48.0,1323.0547626666666,375,Symmetric
2412,uoeurope,214.33333333333334,204.0,2741.555555555555,3,Symmetric
2413,vamos,787.0,787.0,0.0,1,Symmetric
2414,vanderaanet,1.64,2.0,1.0304,25,Symmetric
2415,vanessabayer,337.1818181818182,349.0,13095.421487603306,11,Symmetric
2416,vbell_reports,155.0,155.0,0.0,1,Symmetric
2417,vincyballer,135.5,135.5,306.25,2,Symmetric
2418,virginmedia,162.20114942528735,126.0,15127.137699828249,174,Skewed
2419,virginmedialife,111.66666666666667,125.0,1689.5555555555554,3,Symmetric
2420,vmbusiness,114.0,114.0,0.0,1,Symmetric
2421,w_terrence,9154.057057057056,7333.0,52455219.13788564,1332,Skewed
2422,waitrose,388.16923076923075,305.0,56018.479053254436,65,Skewed
2423,walmarthelp,6.666666666666667,7.0,7.88888888888889,6,Symmetric
2424,walmartindia,18.471014492753625,19.0,41.77089897080445,138,Symmetric
2425,waltdwilliams,175.75,159.5,3353.6875,12,Skewed
2426,wearefreeradio,129.16216216216216,83.5,9766.91964937911,74,Skewed
2427,wearemastercard,54.0,54.0,0.0,1,Symmetric
2428,westfieldlondon,152.83333333333334,88.5,23581.80555555555,6,Skewed
2429,westfieldstrat,377.0,377.0,45369.0,2,Symmetric
2430,wgnkingjohn,205.0,205.0,0.0,1,Symmetric
2431,what_eats_owls,216.73076923076923,181.5,11975.889053254437,52,Skewed
2432,williams_paige,210.33333333333334,237.0,2022.222222222222,3,Skewed
2433,williamsmjw,126.0,126.0,0.0,1,Symmetric
2434,willliamsssnico,173.83333333333334,141.5,3355.805555555556,6,Skewed
2435,willo_15,147.0,147.0,0.0,1,Symmetric
2436,wkamaubell,651.7405063291139,447.5,312939.9980638787,474,Skewed
2437,wmata,114.38372093023256,84.0,6484.910897782585,86,Skewed
2438,wwf_uk,323.85674157303373,266.0,28658.302510730966,356,Skewed
2439,wwfhk,572.0,572.0,0.0,1,Symmetric
2440,yahoobusinessuk,55.0,55.0,0.0,1,Symmetric
2441,ymca,58.69444444444444,52.5,325.6010802469135,36,Skewed
2442,ymcanyc,56.5,56.5,132.25,2,Symmetric
2443,youngandfree,211.06511627906977,184.0,14324.246922660896,215,Skewed
2444,yourschools,59.666666666666664,55.5,251.2222222222222,6,Skewed
2445,zach_hudson,292.3333333333333,222.0,39761.555555555555,3,Symmetric
2446,zacharyebell,107.0,107.0,0.0,1,Symmetric
2447,zachwilliams,158.0,148.5,1366.0967741935483,62,Skewed
2448,zumba,115.30952380952381,105.5,1516.7851473922901,42,Skewed
